date,target,model,actual,predicted,error
2025-10-18,hhs_discharges,Naive persistence,7.666666666666667,10.0,-2.333333333333333
2025-10-19,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-10-20,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-10-21,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-10-22,hhs_discharges,Naive persistence,12.0,10.0,2.0
2025-10-23,hhs_discharges,Naive persistence,18.0,10.0,8.0
2025-10-24,hhs_discharges,Naive persistence,15.333333333333334,10.0,5.333333333333334
2025-10-25,hhs_discharges,Naive persistence,12.666666666666668,10.0,2.666666666666668
2025-10-26,hhs_discharges,Naive persistence,10.0,10.0,0.0
2025-10-27,hhs_discharges,Naive persistence,11.0,10.0,1.0
2025-10-28,hhs_discharges,Naive persistence,6.0,10.0,-4.0
2025-10-29,hhs_discharges,Naive persistence,17.0,10.0,7.0
2025-10-30,hhs_discharges,Naive persistence,12.0,10.0,2.0
2025-10-31,hhs_discharges,Naive persistence,10.333333333333334,10.0,0.3333333333333339
2025-11-01,hhs_discharges,Naive persistence,8.666666666666668,10.0,-1.3333333333333321
2025-11-02,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-11-03,hhs_discharges,Naive persistence,12.0,10.0,2.0
2025-11-04,hhs_discharges,Naive persistence,8.0,10.0,-2.0
2025-11-05,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-11-06,hhs_discharges,Naive persistence,19.0,10.0,9.0
2025-11-07,hhs_discharges,Naive persistence,14.0,10.0,4.0
2025-11-08,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-11-09,hhs_discharges,Naive persistence,4.0,10.0,-6.0
2025-11-10,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-11-11,hhs_discharges,Naive persistence,14.0,10.0,4.0
2025-11-12,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-11-13,hhs_discharges,Naive persistence,5.0,10.0,-5.0
2025-11-14,hhs_discharges,Naive persistence,5.0,10.0,-5.0
2025-11-15,hhs_discharges,Naive persistence,5.0,10.0,-5.0
2025-11-16,hhs_discharges,Naive persistence,5.0,10.0,-5.0
2025-11-17,hhs_discharges,Naive persistence,8.0,10.0,-2.0
2025-11-18,hhs_discharges,Naive persistence,12.0,10.0,2.0
2025-11-19,hhs_discharges,Naive persistence,10.0,10.0,0.0
2025-11-20,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-11-21,hhs_discharges,Naive persistence,6.333333333333334,10.0,-3.666666666666666
2025-11-22,hhs_discharges,Naive persistence,3.666666666666667,10.0,-6.333333333333333
2025-11-23,hhs_discharges,Naive persistence,1.0,10.0,-9.0
2025-11-24,hhs_discharges,Naive persistence,13.0,10.0,3.0
2025-11-25,hhs_discharges,Naive persistence,11.0,10.0,1.0
2025-11-26,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-11-27,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-11-28,hhs_discharges,Naive persistence,4.666666666666667,10.0,-5.333333333333333
2025-11-29,hhs_discharges,Naive persistence,2.333333333333334,10.0,-7.666666666666666
2025-11-30,hhs_discharges,Naive persistence,0.0,10.0,-10.0
2025-12-01,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-12-02,hhs_discharges,Naive persistence,8.0,10.0,-2.0
2025-12-03,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-12-04,hhs_discharges,Naive persistence,13.0,10.0,3.0
2025-12-05,hhs_discharges,Naive persistence,12.666666666666666,10.0,2.666666666666666
2025-12-06,hhs_discharges,Naive persistence,12.333333333333334,10.0,2.333333333333334
2025-12-07,hhs_discharges,Naive persistence,12.0,10.0,2.0
2025-12-08,hhs_discharges,Naive persistence,4.0,10.0,-6.0
2025-12-09,hhs_discharges,Naive persistence,8.0,10.0,-2.0
2025-12-10,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-12-11,hhs_discharges,Naive persistence,10.0,10.0,0.0
2025-12-12,hhs_discharges,Naive persistence,9.333333333333334,10.0,-0.6666666666666661
2025-12-13,hhs_discharges,Naive persistence,8.666666666666666,10.0,-1.333333333333334
2025-12-14,hhs_discharges,Naive persistence,8.0,10.0,-2.0
2025-12-15,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-12-16,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-12-17,hhs_discharges,Naive persistence,10.0,10.0,0.0
2025-12-18,hhs_discharges,Naive persistence,16.0,10.0,6.0
2025-12-19,hhs_discharges,Naive persistence,15.333333333333334,10.0,5.333333333333334
2025-12-20,hhs_discharges,Naive persistence,14.666666666666666,10.0,4.666666666666666
2025-12-21,hhs_discharges,Naive persistence,14.0,10.0,4.0
2025-09-23,hhs_discharges,7-day moving average,15.0,10.428571428571429,4.571428571428571
2025-09-24,hhs_discharges,7-day moving average,17.0,10.428571428571429,6.571428571428571
2025-09-25,hhs_discharges,7-day moving average,18.0,10.428571428571429,7.571428571428571
2025-09-26,hhs_discharges,7-day moving average,15.0,10.428571428571429,4.571428571428571
2025-09-27,hhs_discharges,7-day moving average,12.0,10.428571428571429,1.5714285714285712
2025-09-28,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-09-29,hhs_discharges,7-day moving average,13.0,10.428571428571429,2.571428571428571
2025-09-30,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-10-01,hhs_discharges,7-day moving average,14.0,10.428571428571429,3.571428571428571
2025-10-02,hhs_discharges,7-day moving average,16.0,10.428571428571429,5.571428571428571
2025-10-03,hhs_discharges,7-day moving average,16.0,10.428571428571429,5.571428571428571
2025-10-04,hhs_discharges,7-day moving average,16.0,10.428571428571429,5.571428571428571
2025-10-05,hhs_discharges,7-day moving average,16.0,10.428571428571429,5.571428571428571
2025-10-06,hhs_discharges,7-day moving average,10.0,10.428571428571429,-0.4285714285714288
2025-10-07,hhs_discharges,7-day moving average,10.0,10.428571428571429,-0.4285714285714288
2025-10-08,hhs_discharges,7-day moving average,17.0,10.428571428571429,6.571428571428571
2025-10-09,hhs_discharges,7-day moving average,12.0,10.428571428571429,1.5714285714285712
2025-10-10,hhs_discharges,7-day moving average,10.5,10.428571428571429,0.07142857142857117
2025-10-11,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-10-12,hhs_discharges,7-day moving average,7.5,10.428571428571429,-2.928571428571429
2025-10-13,hhs_discharges,7-day moving average,6.0,10.428571428571429,-4.428571428571429
2025-10-14,hhs_discharges,7-day moving average,8.0,10.428571428571429,-2.428571428571429
2025-10-15,hhs_discharges,7-day moving average,15.0,10.428571428571429,4.571428571428571
2025-10-16,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-10-17,hhs_discharges,7-day moving average,8.333333333333334,10.428571428571429,-2.095238095238095
2025-10-18,hhs_discharges,7-day moving average,7.666666666666667,10.428571428571429,-2.761904761904762
2025-10-19,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-10-20,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-10-21,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-10-22,hhs_discharges,7-day moving average,12.0,10.428571428571429,1.5714285714285712
2025-10-23,hhs_discharges,7-day moving average,18.0,10.428571428571429,7.571428571428571
2025-10-24,hhs_discharges,7-day moving average,15.333333333333334,10.428571428571429,4.904761904761905
2025-10-25,hhs_discharges,7-day moving average,12.666666666666668,10.428571428571429,2.238095238095239
2025-10-26,hhs_discharges,7-day moving average,10.0,10.428571428571429,-0.4285714285714288
2025-10-27,hhs_discharges,7-day moving average,11.0,10.428571428571429,0.5714285714285712
2025-10-28,hhs_discharges,7-day moving average,6.0,10.428571428571429,-4.428571428571429
2025-10-29,hhs_discharges,7-day moving average,17.0,10.428571428571429,6.571428571428571
2025-10-30,hhs_discharges,7-day moving average,12.0,10.428571428571429,1.5714285714285712
2025-10-31,hhs_discharges,7-day moving average,10.333333333333334,10.428571428571429,-0.0952380952380949
2025-11-01,hhs_discharges,7-day moving average,8.666666666666668,10.428571428571429,-1.761904761904761
2025-11-02,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-11-03,hhs_discharges,7-day moving average,12.0,10.428571428571429,1.5714285714285712
2025-11-04,hhs_discharges,7-day moving average,8.0,10.428571428571429,-2.428571428571429
2025-11-05,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-11-06,hhs_discharges,7-day moving average,19.0,10.428571428571429,8.571428571428571
2025-11-07,hhs_discharges,7-day moving average,14.0,10.428571428571429,3.571428571428571
2025-11-08,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-11-09,hhs_discharges,7-day moving average,4.0,10.428571428571429,-6.428571428571429
2025-11-10,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-11-11,hhs_discharges,7-day moving average,14.0,10.428571428571429,3.571428571428571
2025-11-12,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-11-13,hhs_discharges,7-day moving average,5.0,10.428571428571429,-5.428571428571429
2025-11-14,hhs_discharges,7-day moving average,5.0,10.428571428571429,-5.428571428571429
2025-11-15,hhs_discharges,7-day moving average,5.0,10.428571428571429,-5.428571428571429
2025-11-16,hhs_discharges,7-day moving average,5.0,10.428571428571429,-5.428571428571429
2025-11-17,hhs_discharges,7-day moving average,8.0,10.428571428571429,-2.428571428571429
2025-11-18,hhs_discharges,7-day moving average,12.0,10.428571428571429,1.5714285714285712
2025-11-19,hhs_discharges,7-day moving average,10.0,10.428571428571429,-0.4285714285714288
2025-11-20,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-11-21,hhs_discharges,7-day moving average,6.333333333333334,10.428571428571429,-4.095238095238095
2025-11-22,hhs_discharges,7-day moving average,3.666666666666667,10.428571428571429,-6.761904761904762
2025-11-23,hhs_discharges,7-day moving average,1.0,10.428571428571429,-9.428571428571429
2025-11-24,hhs_discharges,7-day moving average,13.0,10.428571428571429,2.571428571428571
2025-11-25,hhs_discharges,7-day moving average,11.0,10.428571428571429,0.5714285714285712
2025-11-26,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-11-27,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-11-28,hhs_discharges,7-day moving average,4.666666666666667,10.428571428571429,-5.761904761904762
2025-11-29,hhs_discharges,7-day moving average,2.333333333333334,10.428571428571429,-8.095238095238095
2025-11-30,hhs_discharges,7-day moving average,0.0,10.428571428571429,-10.428571428571429
2025-12-01,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-12-02,hhs_discharges,7-day moving average,8.0,10.428571428571429,-2.428571428571429
2025-12-03,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-12-04,hhs_discharges,7-day moving average,13.0,10.428571428571429,2.571428571428571
2025-12-05,hhs_discharges,7-day moving average,12.666666666666666,10.428571428571429,2.2380952380952372
2025-12-06,hhs_discharges,7-day moving average,12.333333333333334,10.428571428571429,1.904761904761905
2025-12-07,hhs_discharges,7-day moving average,12.0,10.428571428571429,1.5714285714285712
2025-12-08,hhs_discharges,7-day moving average,4.0,10.428571428571429,-6.428571428571429
2025-12-09,hhs_discharges,7-day moving average,8.0,10.428571428571429,-2.428571428571429
2025-12-10,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-12-11,hhs_discharges,7-day moving average,10.0,10.428571428571429,-0.4285714285714288
2025-12-12,hhs_discharges,7-day moving average,9.333333333333334,10.428571428571429,-1.095238095238095
2025-12-13,hhs_discharges,7-day moving average,8.666666666666666,10.428571428571429,-1.7619047619047628
2025-12-14,hhs_discharges,7-day moving average,8.0,10.428571428571429,-2.428571428571429
2025-12-15,hhs_discharges,7-day moving average,7.0,10.428571428571429,-3.428571428571429
2025-12-16,hhs_discharges,7-day moving average,9.0,10.428571428571429,-1.4285714285714288
2025-12-17,hhs_discharges,7-day moving average,10.0,10.428571428571429,-0.4285714285714288
2025-12-18,hhs_discharges,7-day moving average,16.0,10.428571428571429,5.571428571428571
2025-12-19,hhs_discharges,7-day moving average,15.333333333333334,10.428571428571429,4.904761904761905
2025-12-20,hhs_discharges,7-day moving average,14.666666666666666,10.428571428571429,4.238095238095237
2025-12-21,hhs_discharges,7-day moving average,14.0,10.428571428571429,3.571428571428571
2025-09-23,hhs_discharges,Seasonal naive,15.0,12.0,3.0
2025-09-24,hhs_discharges,Seasonal naive,17.0,13.0,4.0
2025-09-25,hhs_discharges,Seasonal naive,18.0,14.0,4.0
2025-09-26,hhs_discharges,Seasonal naive,15.0,11.0,4.0
2025-09-27,hhs_discharges,Seasonal naive,12.0,8.0,4.0
2025-09-28,hhs_discharges,Seasonal naive,9.0,5.0,4.0
2025-09-29,hhs_discharges,Seasonal naive,13.0,10.0,3.0
2025-09-30,hhs_discharges,Seasonal naive,7.0,12.0,-5.0
2025-10-01,hhs_discharges,Seasonal naive,14.0,13.0,1.0
2025-10-02,hhs_discharges,Seasonal naive,16.0,14.0,2.0
2025-10-03,hhs_discharges,Seasonal naive,16.0,11.0,5.0
2025-10-04,hhs_discharges,Seasonal naive,16.0,8.0,8.0
2025-10-05,hhs_discharges,Seasonal naive,16.0,5.0,11.0
2025-10-06,hhs_discharges,Seasonal naive,10.0,10.0,0.0
2025-10-07,hhs_discharges,Seasonal naive,10.0,12.0,-2.0
2025-10-08,hhs_discharges,Seasonal naive,17.0,13.0,4.0
2025-10-09,hhs_discharges,Seasonal naive,12.0,14.0,-2.0
2025-10-10,hhs_discharges,Seasonal naive,10.5,11.0,-0.5
2025-10-11,hhs_discharges,Seasonal naive,9.0,8.0,1.0
2025-10-12,hhs_discharges,Seasonal naive,7.5,5.0,2.5
2025-10-13,hhs_discharges,Seasonal naive,6.0,10.0,-4.0
2025-10-14,hhs_discharges,Seasonal naive,8.0,12.0,-4.0
2025-10-15,hhs_discharges,Seasonal naive,15.0,13.0,2.0
2025-10-16,hhs_discharges,Seasonal naive,9.0,14.0,-5.0
2025-10-17,hhs_discharges,Seasonal naive,8.333333333333334,11.0,-2.666666666666666
2025-10-18,hhs_discharges,Seasonal naive,7.666666666666667,8.0,-0.33333333333333304
2025-10-19,hhs_discharges,Seasonal naive,7.0,5.0,2.0
2025-10-20,hhs_discharges,Seasonal naive,7.0,10.0,-3.0
2025-10-21,hhs_discharges,Seasonal naive,9.0,12.0,-3.0
2025-10-22,hhs_discharges,Seasonal naive,12.0,13.0,-1.0
2025-10-23,hhs_discharges,Seasonal naive,18.0,14.0,4.0
2025-10-24,hhs_discharges,Seasonal naive,15.333333333333334,11.0,4.333333333333334
2025-10-25,hhs_discharges,Seasonal naive,12.666666666666668,8.0,4.666666666666668
2025-10-26,hhs_discharges,Seasonal naive,10.0,5.0,5.0
2025-10-27,hhs_discharges,Seasonal naive,11.0,10.0,1.0
2025-10-28,hhs_discharges,Seasonal naive,6.0,12.0,-6.0
2025-10-29,hhs_discharges,Seasonal naive,17.0,13.0,4.0
2025-10-30,hhs_discharges,Seasonal naive,12.0,14.0,-2.0
2025-10-31,hhs_discharges,Seasonal naive,10.333333333333334,11.0,-0.6666666666666661
2025-11-01,hhs_discharges,Seasonal naive,8.666666666666668,8.0,0.6666666666666679
2025-11-02,hhs_discharges,Seasonal naive,7.0,5.0,2.0
2025-11-03,hhs_discharges,Seasonal naive,12.0,10.0,2.0
2025-11-04,hhs_discharges,Seasonal naive,8.0,12.0,-4.0
2025-11-05,hhs_discharges,Seasonal naive,7.0,13.0,-6.0
2025-11-06,hhs_discharges,Seasonal naive,19.0,14.0,5.0
2025-11-07,hhs_discharges,Seasonal naive,14.0,11.0,3.0
2025-11-08,hhs_discharges,Seasonal naive,9.0,8.0,1.0
2025-11-09,hhs_discharges,Seasonal naive,4.0,5.0,-1.0
2025-11-10,hhs_discharges,Seasonal naive,9.0,10.0,-1.0
2025-11-11,hhs_discharges,Seasonal naive,14.0,12.0,2.0
2025-11-12,hhs_discharges,Seasonal naive,7.0,13.0,-6.0
2025-11-13,hhs_discharges,Seasonal naive,5.0,14.0,-9.0
2025-11-14,hhs_discharges,Seasonal naive,5.0,11.0,-6.0
2025-11-15,hhs_discharges,Seasonal naive,5.0,8.0,-3.0
2025-11-16,hhs_discharges,Seasonal naive,5.0,5.0,0.0
2025-11-17,hhs_discharges,Seasonal naive,8.0,10.0,-2.0
2025-11-18,hhs_discharges,Seasonal naive,12.0,12.0,0.0
2025-11-19,hhs_discharges,Seasonal naive,10.0,13.0,-3.0
2025-11-20,hhs_discharges,Seasonal naive,9.0,14.0,-5.0
2025-11-21,hhs_discharges,Seasonal naive,6.333333333333334,11.0,-4.666666666666666
2025-11-22,hhs_discharges,Seasonal naive,3.666666666666667,8.0,-4.333333333333333
2025-11-23,hhs_discharges,Seasonal naive,1.0,5.0,-4.0
2025-11-24,hhs_discharges,Seasonal naive,13.0,10.0,3.0
2025-11-25,hhs_discharges,Seasonal naive,11.0,12.0,-1.0
2025-11-26,hhs_discharges,Seasonal naive,9.0,13.0,-4.0
2025-11-27,hhs_discharges,Seasonal naive,7.0,14.0,-7.0
2025-11-28,hhs_discharges,Seasonal naive,4.666666666666667,11.0,-6.333333333333333
2025-11-29,hhs_discharges,Seasonal naive,2.333333333333334,8.0,-5.666666666666666
2025-11-30,hhs_discharges,Seasonal naive,0.0,5.0,-5.0
2025-12-01,hhs_discharges,Seasonal naive,9.0,10.0,-1.0
2025-12-02,hhs_discharges,Seasonal naive,8.0,12.0,-4.0
2025-12-03,hhs_discharges,Seasonal naive,7.0,13.0,-6.0
2025-12-04,hhs_discharges,Seasonal naive,13.0,14.0,-1.0
2025-12-05,hhs_discharges,Seasonal naive,12.666666666666666,11.0,1.666666666666666
2025-12-06,hhs_discharges,Seasonal naive,12.333333333333334,8.0,4.333333333333334
2025-12-07,hhs_discharges,Seasonal naive,12.0,5.0,7.0
2025-12-08,hhs_discharges,Seasonal naive,4.0,10.0,-6.0
2025-12-09,hhs_discharges,Seasonal naive,8.0,12.0,-4.0
2025-12-10,hhs_discharges,Seasonal naive,9.0,13.0,-4.0
2025-12-11,hhs_discharges,Seasonal naive,10.0,14.0,-4.0
2025-12-12,hhs_discharges,Seasonal naive,9.333333333333334,11.0,-1.666666666666666
2025-12-13,hhs_discharges,Seasonal naive,8.666666666666666,8.0,0.6666666666666661
2025-12-14,hhs_discharges,Seasonal naive,8.0,5.0,3.0
2025-12-15,hhs_discharges,Seasonal naive,7.0,10.0,-3.0
2025-12-16,hhs_discharges,Seasonal naive,9.0,12.0,-3.0
2025-12-17,hhs_discharges,Seasonal naive,10.0,13.0,-3.0
2025-12-18,hhs_discharges,Seasonal naive,16.0,14.0,2.0
2025-12-19,hhs_discharges,Seasonal naive,15.333333333333334,11.0,4.333333333333334
2025-12-20,hhs_discharges,Seasonal naive,14.666666666666666,8.0,6.666666666666666
2025-12-21,hhs_discharges,Seasonal naive,14.0,5.0,9.0
2025-09-23,hhs_discharges,Exponential smoothing,15.0,8.981838393044963,6.0181616069550365
2025-09-24,hhs_discharges,Exponential smoothing,17.0,8.981838393044963,8.018161606955037
2025-09-25,hhs_discharges,Exponential smoothing,18.0,8.981838393044963,9.018161606955037
2025-09-26,hhs_discharges,Exponential smoothing,15.0,8.981838393044963,6.0181616069550365
2025-09-27,hhs_discharges,Exponential smoothing,12.0,8.981838393044963,3.0181616069550365
2025-09-28,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-09-29,hhs_discharges,Exponential smoothing,13.0,8.981838393044963,4.0181616069550365
2025-09-30,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-10-01,hhs_discharges,Exponential smoothing,14.0,8.981838393044963,5.0181616069550365
2025-10-02,hhs_discharges,Exponential smoothing,16.0,8.981838393044963,7.0181616069550365
2025-10-03,hhs_discharges,Exponential smoothing,16.0,8.981838393044963,7.0181616069550365
2025-10-04,hhs_discharges,Exponential smoothing,16.0,8.981838393044963,7.0181616069550365
2025-10-05,hhs_discharges,Exponential smoothing,16.0,8.981838393044963,7.0181616069550365
2025-10-06,hhs_discharges,Exponential smoothing,10.0,8.981838393044963,1.0181616069550365
2025-10-07,hhs_discharges,Exponential smoothing,10.0,8.981838393044963,1.0181616069550365
2025-10-08,hhs_discharges,Exponential smoothing,17.0,8.981838393044963,8.018161606955037
2025-10-09,hhs_discharges,Exponential smoothing,12.0,8.981838393044963,3.0181616069550365
2025-10-10,hhs_discharges,Exponential smoothing,10.5,8.981838393044963,1.5181616069550365
2025-10-11,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-10-12,hhs_discharges,Exponential smoothing,7.5,8.981838393044963,-1.4818383930449635
2025-10-13,hhs_discharges,Exponential smoothing,6.0,8.981838393044963,-2.9818383930449635
2025-10-14,hhs_discharges,Exponential smoothing,8.0,8.981838393044963,-0.9818383930449635
2025-10-15,hhs_discharges,Exponential smoothing,15.0,8.981838393044963,6.0181616069550365
2025-10-16,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-10-17,hhs_discharges,Exponential smoothing,8.333333333333334,8.981838393044963,-0.6485050597116295
2025-10-18,hhs_discharges,Exponential smoothing,7.666666666666667,8.981838393044963,-1.3151717263782965
2025-10-19,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-10-20,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-10-21,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-10-22,hhs_discharges,Exponential smoothing,12.0,8.981838393044963,3.0181616069550365
2025-10-23,hhs_discharges,Exponential smoothing,18.0,8.981838393044963,9.018161606955037
2025-10-24,hhs_discharges,Exponential smoothing,15.333333333333334,8.981838393044963,6.3514949402883705
2025-10-25,hhs_discharges,Exponential smoothing,12.666666666666668,8.981838393044963,3.6848282736217044
2025-10-26,hhs_discharges,Exponential smoothing,10.0,8.981838393044963,1.0181616069550365
2025-10-27,hhs_discharges,Exponential smoothing,11.0,8.981838393044963,2.0181616069550365
2025-10-28,hhs_discharges,Exponential smoothing,6.0,8.981838393044963,-2.9818383930449635
2025-10-29,hhs_discharges,Exponential smoothing,17.0,8.981838393044963,8.018161606955037
2025-10-30,hhs_discharges,Exponential smoothing,12.0,8.981838393044963,3.0181616069550365
2025-10-31,hhs_discharges,Exponential smoothing,10.333333333333334,8.981838393044963,1.3514949402883705
2025-11-01,hhs_discharges,Exponential smoothing,8.666666666666668,8.981838393044963,-0.3151717263782956
2025-11-02,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-11-03,hhs_discharges,Exponential smoothing,12.0,8.981838393044963,3.0181616069550365
2025-11-04,hhs_discharges,Exponential smoothing,8.0,8.981838393044963,-0.9818383930449635
2025-11-05,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-11-06,hhs_discharges,Exponential smoothing,19.0,8.981838393044963,10.018161606955037
2025-11-07,hhs_discharges,Exponential smoothing,14.0,8.981838393044963,5.0181616069550365
2025-11-08,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-11-09,hhs_discharges,Exponential smoothing,4.0,8.981838393044963,-4.9818383930449635
2025-11-10,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-11-11,hhs_discharges,Exponential smoothing,14.0,8.981838393044963,5.0181616069550365
2025-11-12,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-11-13,hhs_discharges,Exponential smoothing,5.0,8.981838393044963,-3.9818383930449635
2025-11-14,hhs_discharges,Exponential smoothing,5.0,8.981838393044963,-3.9818383930449635
2025-11-15,hhs_discharges,Exponential smoothing,5.0,8.981838393044963,-3.9818383930449635
2025-11-16,hhs_discharges,Exponential smoothing,5.0,8.981838393044963,-3.9818383930449635
2025-11-17,hhs_discharges,Exponential smoothing,8.0,8.981838393044963,-0.9818383930449635
2025-11-18,hhs_discharges,Exponential smoothing,12.0,8.981838393044963,3.0181616069550365
2025-11-19,hhs_discharges,Exponential smoothing,10.0,8.981838393044963,1.0181616069550365
2025-11-20,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-11-21,hhs_discharges,Exponential smoothing,6.333333333333334,8.981838393044963,-2.6485050597116295
2025-11-22,hhs_discharges,Exponential smoothing,3.666666666666667,8.981838393044963,-5.3151717263782965
2025-11-23,hhs_discharges,Exponential smoothing,1.0,8.981838393044963,-7.9818383930449635
2025-11-24,hhs_discharges,Exponential smoothing,13.0,8.981838393044963,4.0181616069550365
2025-11-25,hhs_discharges,Exponential smoothing,11.0,8.981838393044963,2.0181616069550365
2025-11-26,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-11-27,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-11-28,hhs_discharges,Exponential smoothing,4.666666666666667,8.981838393044963,-4.3151717263782965
2025-11-29,hhs_discharges,Exponential smoothing,2.333333333333334,8.981838393044963,-6.6485050597116295
2025-11-30,hhs_discharges,Exponential smoothing,0.0,8.981838393044963,-8.981838393044963
2025-12-01,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-12-02,hhs_discharges,Exponential smoothing,8.0,8.981838393044963,-0.9818383930449635
2025-12-03,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-12-04,hhs_discharges,Exponential smoothing,13.0,8.981838393044963,4.0181616069550365
2025-12-05,hhs_discharges,Exponential smoothing,12.666666666666666,8.981838393044963,3.6848282736217026
2025-12-06,hhs_discharges,Exponential smoothing,12.333333333333334,8.981838393044963,3.3514949402883705
2025-12-07,hhs_discharges,Exponential smoothing,12.0,8.981838393044963,3.0181616069550365
2025-12-08,hhs_discharges,Exponential smoothing,4.0,8.981838393044963,-4.9818383930449635
2025-12-09,hhs_discharges,Exponential smoothing,8.0,8.981838393044963,-0.9818383930449635
2025-12-10,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-12-11,hhs_discharges,Exponential smoothing,10.0,8.981838393044963,1.0181616069550365
2025-12-12,hhs_discharges,Exponential smoothing,9.333333333333334,8.981838393044963,0.35149494028837047
2025-12-13,hhs_discharges,Exponential smoothing,8.666666666666666,8.981838393044963,-0.3151717263782974
2025-12-14,hhs_discharges,Exponential smoothing,8.0,8.981838393044963,-0.9818383930449635
2025-12-15,hhs_discharges,Exponential smoothing,7.0,8.981838393044963,-1.9818383930449635
2025-12-16,hhs_discharges,Exponential smoothing,9.0,8.981838393044963,0.018161606955036547
2025-12-17,hhs_discharges,Exponential smoothing,10.0,8.981838393044963,1.0181616069550365
2025-12-18,hhs_discharges,Exponential smoothing,16.0,8.981838393044963,7.0181616069550365
2025-12-19,hhs_discharges,Exponential smoothing,15.333333333333334,8.981838393044963,6.3514949402883705
2025-12-20,hhs_discharges,Exponential smoothing,14.666666666666666,8.981838393044963,5.684828273621703
2025-12-21,hhs_discharges,Exponential smoothing,14.0,8.981838393044963,5.0181616069550365
2025-09-23,hhs_discharges,Trend regression,15.0,22.585065618422675,-7.585065618422675
2025-09-24,hhs_discharges,Trend regression,17.0,22.22832771340552,-5.22832771340552
2025-09-25,hhs_discharges,Trend regression,18.0,21.871589808388364,-3.8715898083883644
2025-09-26,hhs_discharges,Trend regression,15.0,21.51485190337121,-6.514851903371209
2025-09-27,hhs_discharges,Trend regression,12.0,21.158113998354054,-9.158113998354054
